DUDLEY;Tentacool;Wingull;Tentacruel
;Level: 33;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacool.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wailmer.png"")"
CHAD;Tentacool;Wailmer
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sharpedo.png"")"
TONY;Sharpedo
;Level: 33
;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""black_belt.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machop.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machoke.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machoke.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machamp.png"")"
NOB;Machop;Machoke;Machoke;Machamp @ Black Belt
;Level: 33;Level: 33;Level: 33;Level: 33
;IVs: 17 HP / 17 Atk / 17 Def / 17 SpA / 17 SpD / 17 Spe;IVs: 17 HP / 17 Atk / 17 Def / 17 SpA / 17 SpD / 17 Spe;IVs: 17 HP / 17 Atk / 17 Def / 17 SpA / 17 SpD / 17 Spe;IVs: 17 HP / 17 Atk / 17 Def / 17 SpA / 17 SpD / 17 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""guitarist.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/manectric.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/lanturn.png"")"
SHAWN;Manectric;Lanturn
;Ability: Lightning Rod;Ability: Volt Absorb
;Level: 33;Level: 33
;IVs: 0 Atk / 30 SpA;- Scald
;- Discharge;- Discharge
;- Flame Burst;- Flip Turn
;- Hidden Power;- Eerie Impulse

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""psychic_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kadabra.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/solrock.png"")"
CAMERON;Kadabra;Solrock
;Level: 33;Level: 33
;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe;IVs: 1 HP / 1 Atk / 1 Def / 1 SpA / 1 SpD / 1 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hariyama.png"")"
TIMOTHY;Hariyama
;Level: 33
;IVs: 25 HP / 25 Atk / 25 Def / 25 SpA / 25 SpD / 25 Spe
;- Arm Thrust
;- Knock Off
;- Sand Attack
;- Dig

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/medicham.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hariyama.png"")"
SHELBY;Medicham;Hariyama
;Level: 33;Level: 33
;IVs: 26 HP / 26 Atk / 26 Def / 26 SpA / 26 SpD / 26 Spe;IVs: 26 HP / 26 Atk / 26 Def / 26 SpA / 26 SpD / 26 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""youngster.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/golem-alola.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/oricorio-pom-pom.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/morpeko.png"")"
BEN;Golem-Alola @ Air Balloon;Oricorio-Pom-Pom;Morpeko @ Shuca Berry
;Ability: Magnet Pull;Ability: Dancer;Ability: Hunger Switch
;Level: 33;Level: 33;Level: 33
;IVs: 0 Atk;IVs: 0 Atk;- Aura Wheel
;- Earth Power;- Revelation Dance;- Knock Off
;- Discharge;- Air Slash;- Parting Shot
;- Power Gem;- Roost;- Brick Break
;- Stealth Rock;- Quiver Dance;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""cycling_triathlete_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/magnemite.png"")"
BENJAMIN;Magnemite
;Level: 33
;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimming_triathlete_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/staryu.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/staryu.png"")"
CAMDEN;Staryu;Staryu
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimming_triathlete_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/staryu.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/staryu.png"")"
PABLO;Staryu;Staryu
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""bird_keeper.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tropius.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/xatu.png"")"
PRESLEY;Tropius;Xatu
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""bird_keeper.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/natu.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swellow.png"")"
ALEX;Natu;Swellow
;Level: 33;Level: 33
;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/marill.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/spheal.png"")"
NIKKI;Marill;Spheal
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/goldeen.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/spheal.png"")"
KATIE;Goldeen;Spheal
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/luvdisc.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/luvdisc.png"")"
SIENNA;Luvdisc;Luvdisc
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/horsea.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/seadra.png"")"
LINDA;Horsea;Seadra
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/luvdisc.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/luvdisc.png"")"
LAUREL;Luvdisc;Luvdisc
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""twins.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/plusle.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/minun.png"")"
AMY & LIV;Plusle;Minun
;Level: 33;Level: 33
;IVs: 3 HP / 3 Atk / 3 Def / 3 SpA / 3 SpD / 3 Spe;IVs: 3 HP / 3 Atk / 3 Def / 3 SpA / 3 SpD / 3 Spe
;- Spark;- Spark
;- Charge;- Charge
;- Fake Tears;- Charm
;- Helping Hand;- Helping Hand

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""sailor.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/wingull.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machoke.png"")"
ERNEST;Wingull;Machoke
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/manectric.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machamp.png"")"
AURON;Manectric;Machamp
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""sailor.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machoke.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/spheal.png"")"
KELVIN;Machoke;Spheal
;Level: 33;Level: 33
;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe;IVs: 18 HP / 18 Atk / 18 Def / 18 SpA / 18 SpD / 18 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""battle_girl.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/meditite.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hariyama.png"")"
REYNA;Meditite;Hariyama
;Level: 33;Level: 33
;IVs: 6 HP / 6 Atk / 6 Def / 6 SpA / 6 SpD / 6 Spe;IVs: 24 HP / 24 Atk / 24 Def / 24 SpA / 24 SpD / 24 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/chinchou.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hariyama.png"")"
CONOR;Chinchou;Hariyama
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 24 HP / 24 Atk / 24 Def / 24 SpA / 24 SpD / 24 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokemon_ranger_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/gloom.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/roselia.png"")"
CATHERINE;Gloom;Roselia
;Level: 33;Level: 33
;IVs: 8 HP / 8 Atk / 8 Def / 8 SpA / 8 SpD / 8 Spe;IVs: 8 HP / 8 Atk / 8 Def / 8 SpA / 8 SpD / 8 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/swellow.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/breloom.png"")"
PAXTON;Swellow;Breloom
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""cooltrainer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kecleon.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/loudred.png"")"
JONATHAN;Kecleon;Loudred
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""bug_catcher.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/surskit.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/ninjask.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/dustox.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/ninjask.png"")"
JAMES;Surskit;Ninjask;Dustox;Ninjask
;Level: 33;Level: 33;Level: 33;Level: 33
;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""hiker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/graveler.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/graveler.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/graveler.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/golem.png"")"
TRENT;Graveler;Graveler;Graveler;Golem
;Level: 33;Level: 33;Level: 33;Level: 33
;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""young_couple.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/volbeat.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/illumise.png"")"
KIRA & DAN;Volbeat;Illumise
;Level: 33;Level: 33
;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""swimmer_m.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/spheal.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sharpedo.png"")"
REED;Spheal;Sharpedo
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""cooltrainer_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/pelipper.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/camerupt.png"")"
DARCY;Pelipper;Camerupt
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""expert_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/roselia.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/medicham.png"")"
MAKAYLA;Roselia;Medicham
;Level: 33;Level: 33
;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe;IVs: 0 HP / 0 Atk / 0 Def / 0 SpA / 0 SpD / 0 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""bug_maniac.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/jolteon.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/kilowattrel.png"")"
ANGELO;Jolteon;Kilowattrel
;Ability: Lightning Rod;Ability: Volt Absorb
;Level: 33;Level: 33
;IVs: 0 Atk;- Discharge
;- Discharge;- Air Cutter
;- Signal Beam;- U-turn
;;- Quick Attack

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""ruin_maniac.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/nosepass.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sandshrew.png"")"
ANDRES;Nosepass;Sandshrew;Sandshrew
;Level: 33;Level: 33;Level: 33
;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""hiker.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machoke.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/camerupt.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/golem.png"")"
SAWYER;Machoke;Camerupt;Golem
;Level: 33;Level: 33;Level: 33
;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokemon_breeder_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/skitty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/mightyena.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/linoone.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/lombre.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/nuzleaf.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/taillow.png"")"
GABRIELLE;Skitty;Mightyena;Linoone;Lombre;Nuzleaf;Taillow
;Level: 33;Level: 33;Level: 33;Level: 33;Level: 33;Level: 33
;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe;IVs: 2 HP / 2 Atk / 2 Def / 2 SpA / 2 SpD / 2 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""leader_bugsy.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/araquanid.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/ledian.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/ariados.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/scyther.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/beautifly.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/dustox.png"")"
BUGSY;Araquanid (F);Ledian @ Punching Glove;Ariados @ Poison Barb;Scyther @ Eviolite;Beautifly (F) @ Big Root;Dustox @ Black Sludge
;Ability: Water Bubble;Ability: Iron Fist;Ability: Adaptability;Ability: Technician;Ability: Lifedrainer;Ability: Shield Dust
;Level: 33;Level: 33;Level: 33;Level: 34;Level: 33;Level: 33
;Careful Nature;Jolly Nature;Adamant Nature;Adamant Nature;Timid Nature;- Poison Powder
;- Sticky Web;- Ice Punch;- Cross Poison;- Cut;IVs: 0 Atk;- Protect
;- Liquidation;- Drain Punch;- Leech Life;- Dual Wingbeat;- Mega Drain;- Bug Bite
;- Leech Life;- U-turn;- Trailblaze;- U-turn;- Morning Sun;- Venoshock
;- Mirror Coat;- Thunder Punch;- Swords Dance;- Roost;- Air Cutter;
;;;;;- Silver Wind;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""pokemon_breeder_f.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/breloom.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/delcatty.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/comfey.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/lilligant-hisui.png"")"
LYDIA;Breloom @ Loaded Dice;Delcatty @ Silk Scarf;Comfey (F) @ Big Root;Lilligant-Hisui
;Ability: Technician;Ability: Cute Charm;Ability: Triage;Ability: Chlorophyll
;Level: 33;Level: 34;Level: 34;Level: 34
;- Spore;Adamant Nature;IVs: 0 Atk;- Victory Dance
;- Mach Punch;- Fake Out;- Leech Seed;- Leaf Blade
;- Bullet Seed;- Sing;- Draining Kiss;- Axe Kick
;- Rock Tomb;- Last Resort;- Giga Drain;- Ice Spinner
;;;- Dazzling Gleam;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""fisherman.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/gyarados.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/sharpedo.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/gyarados.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/tentacruel.png"")"
ELLIOT;Gyarados;Sharpedo;Gyarados;Tentacruel
;Level: 33;Level: 33;Level: 33;Level: 35
;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""ninja_boy.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/koffing.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/weezing.png"")"
LAO;Koffing;Koffing;Koffing;Weezing @ Smoke Ball
;Level: 33;Level: 33;Level: 33;Level: 35
;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe;IVs: 4 HP / 4 Atk / 4 Def / 4 SpA / 4 SpD / 4 Spe
;- Poison Gas;- Poison Gas;- Poison Gas;- Tackle
;- Tackle;- Tackle;- Tackle;- Sludge
;- Sludge;- Sludge;- Sludge;
;;- Self Destruct;- Self Destruct;

"=IFERROR(INDEX('ID Trainer Pics'!C:C; MATCH(""leader_brawly.png""; 'ID Trainer Pics'!A:A; 0)); """")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/machamp.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/meditite.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hitmontop.png"")";"=IMAGE(""https://play.pokemonshowdown.com/sprites/gen5/hariyama.png"")"
BRAWLY;Machamp @ Sitrus Berry;Meditite;Hitmontop;Hariyama @ Sitrus Berry
;Level: 33;Level: 33;Level: 35;Level: 37
